duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:12:30,12500,0.054378366582095626,3421.0004501690173,966.1,74.48522118286924
0:12:38,12600,0.054895204827189445,3242.850730245539,930.8,70.60453096930496
0:12:45,12700,0.054727006256580356,3184.548084819994,900.6,69.33450648863216
0:12:52,12800,0.054463196620345114,3056.5474450021484,818.4,66.54622913133716
0:13:00,12900,0.054161135740578174,3393.294380461933,923.0,73.88169133384788
0:13:05,13000,0.053747066855430604,2260.594803621915,657.8,49.20774761594841
0:13:13,13100,0.05323554813861847,3728.9869218955755,999.2,81.19418534656721
0:13:21,13200,0.05290877245366574,3258.4234694368474,883.3,70.94375674301966
0:13:27,13300,0.052752734795212745,2580.82812838707,734.4,56.183488751028975
0:13:34,13400,0.05339551191776991,2797.784465546977,778.0,60.90951545906336
0:13:41,13500,0.05254250474274159,2876.4745982752443,825.5,62.6236468543517
0:13:47,13600,0.05258015226572752,2183.5023078093063,693.2,47.52841803761541
0:13:54,13700,0.05201676853001118,3380.9611185318595,943.2,73.61303209097105
0:14:02,13800,0.05226421751081944,3687.129692178279,1000.0,80.28239642093435
0:14:10,13900,0.05171290472149849,2791.050845145651,991.4,60.76283493211946
0:14:17,14000,0.05175331391394138,2982.4479808043634,838.8,64.9320976824288
0:14:25,14100,0.05183948315680027,2785.3766362542287,869.4,60.63923189236099
0:14:33,14200,0.05206544641405344,3650.3994683406186,1000.0,79.48229064333302
0:14:41,14300,0.05177924685180187,3307.7520696747524,974.9,72.01829683364842
0:14:47,14400,0.05159290324896574,2618.7345442476885,730.4,57.009215881696285
0:14:55,14500,0.05094022486358881,3185.525800861623,941.7,69.35580437827252
0:15:02,14600,0.051065565273165706,2571.3429137562207,836.0,55.9768693995795
0:15:10,14700,0.05090554025024176,3442.1166988085233,955.2,74.94520293011936
0:15:18,14800,0.0507258428260684,3640.506531953969,989.4,79.26678976331155
0:15:25,14900,0.050719115063548086,3160.692775039167,918.2,68.81485892899656
0:15:33,15000,0.050922217406332494,3649.445174185622,1000.0,79.46150295986234
0:15:41,15100,0.05011246763169765,3343.714359370709,929.8,72.80167446534162
0:15:49,15200,0.0494554752856493,3339.0535910185718,931.0,72.70014751295798
0:15:56,15300,0.05016338296234608,3000.511272774415,901.2,65.32557593433424
0:16:04,15400,0.04991089683026075,3571.6869008936105,996.4,77.76767054565714
0:16:12,15500,0.049772514663636684,3449.60713525703,981.9,75.10836941409435
0:16:20,15600,0.04944589279592037,3614.27658549189,1000.0,78.69541476153536
0:16:28,15700,0.04945905286818743,3667.2527143356006,1000.0,79.84941009110767
0:16:35,15800,0.04947544936090708,2477.1400334035925,827.9,53.924819045354766
0:16:43,15900,0.04890574242919683,3362.8820483758013,895.0,73.21921013798067
0:16:50,16000,0.049182595200836655,3405.5598178156024,931.4,74.14887313308908
0:16:56,16100,0.048671936169266704,2357.115091126862,684.4,51.310278763860104
0:17:04,16200,0.049055746905505654,3556.8472756565743,977.4,77.44441441898424
0:17:10,16300,0.04869396008551121,1676.3020411080724,706.1,36.479918426444975
0:17:18,16400,0.049132213108241556,3651.363307111028,1000.0,79.50328624010065
0:17:26,16500,0.048499513603746894,3280.3858340633888,904.2,71.42216969539228
0:17:32,16600,0.048490177281200884,2756.31726879747,770.6,60.00622274168565
0:17:40,16700,0.048316092677414414,3367.2341387845067,964.4,73.31401306365949
0:17:48,16800,0.04853286199271679,3552.7519290399423,974.2,77.35520422239709
0:17:56,16900,0.04791490506380797,3701.2558228966836,994.5,80.59011027677418
0:18:04,17000,0.04793368522077799,3501.6939174313893,941.8,76.24299183127758
0:18:12,17100,0.04792053014039993,3381.3056467270376,955.1,73.62053705475039
0:18:19,17200,0.04812898829579353,3323.0702413693602,913.3,72.35197728518376
0:18:27,17300,0.047250318974256515,3597.7515307239323,989.6,78.33544440433148
0:18:35,17400,0.0469184773042798,3454.469154267464,949.2,75.2142802715465
0:18:42,17500,0.04719429478049278,3216.025947920273,902.5,70.02019847473035
0:18:50,17600,0.046457568779587746,3588.814939949366,1000.0,78.14077589530218
0:18:58,17700,0.04716207135468722,3478.1327704555856,933.3,75.72975211061663
0:19:06,17800,0.04684033513069153,3295.630658839159,910.9,71.75425240840607
0:19:11,17900,0.04670734122395515,1974.3939130948813,583.1,42.97334547678866
0:19:18,18000,0.04670509554445743,2752.562155089063,800.2,59.924423943319326
0:19:25,18100,0.0463348850235343,3229.490260500182,933.1,70.31349574224033
0:19:33,18200,0.04654171828180551,3442.6168170905867,932.5,74.95609716067813
0:19:41,18300,0.04681719765067101,3406.75425851497,946.9,74.17489200269331
0:19:48,18400,0.04592730283737183,2935.2675483433204,932.5,63.90435179205106
0:19:56,18500,0.046256985142827035,3649.6652590973654,1000.0,79.46629713727404
0:20:04,18600,0.04568677224218845,3218.6275657190904,892.7,70.07687031645787
0:20:12,18700,0.04632589373737574,3780.1167110351585,1000.0,82.30796128975035
0:20:20,18800,0.04622309327125549,3666.3361678504943,1000.0,79.82944467675532
0:20:28,18900,0.04609624423086643,3670.95403605229,994.5,79.93003712195217
0:20:36,19000,0.04590993136167526,3408.146885076436,949.5,74.2052280159666
0:20:43,19100,0.045680873468518256,3334.256486196739,917.2,72.59565070126766
0:20:51,19200,0.045106847137212754,3662.2868805167564,1000.0,79.74123780371225
0:20:58,19300,0.04576914418488741,3135.855517402211,889.4,68.27382129680205
0:21:07,19400,0.04533387318253517,3651.4994246981914,1000.0,79.50625133142172
0:21:13,19500,0.045845037698745726,2386.1384463088934,699.4,51.94250344806443
0:21:20,19600,0.04474173750728369,3127.8027079206454,915.5,68.09840446785486
0:21:27,19700,0.04539140075445175,3262.2848788993456,908.0,71.02787101453306
0:21:35,19800,0.04543390970677137,3327.9927387905727,902.8,72.45920556248333
0:21:43,19900,0.04492868918925524,3696.859424128924,1000.0,80.4943421684645
0:21:50,20000,0.04468150436878204,2922.4638159465753,801.3,63.62544414610872
